source,target
5436597,5536478
5436597,5456011
5436597,5512452
5436597,5471701
5437015,5861107
5437164,5733376
5437164,5567725
5437164,5955746
5437164,5955747
5437164,5860763
5437164,5449296
5437164,5458595
5437164,5442415
5437164,5697329
5437164,5498870
5437164,5453759
5437516,5868120
5437516,5868122
5437516,5456477
5437516,5764861
5437518,5465968
5437518,5466743
5437518,5533335
5437518,5461924
5437736,5660273
5437736,5462887
5437736,5469969
5437736,5497612
5437736,5726674
5437736,5726673
5437736,5452217
5437852,5563966
5437852,5471701
5437852,6303475
5437852,5465319
5437862,5565295
5437862,5443547
5437862,5440452
5439920,5462107
5439920,5591044
5439920,5524268
5439920,5628669
5439920,5532288
5439920,5484723
5439920,5568188
5439920,5500582
5440452,5565295
5440542,5442060
5440588,5536276
5440588,5571804
5440588,5536478
5440588,5903085
5440588,5567821
5440588,5691277
5440588,6548868
5440717,5520357
5441155,5498546
5441360,5502278
5441360,5551483
5441360,5459205
5441363,6374469
5441363,5468768
5441363,5449754
5441363,5510908
5442333,5454456
5442333,5536276
5442333,5503131
5442333,5486213
5442333,5456011
5442333,5569205
5442333,5551483
5442333,5452227
5442415,5733376
5442415,5526777
5442415,5458595
5442415,5860763
5442415,5448586
5442415,5453759
5442765,5671163
5442765,5472386
5442765,5562709
5442765,5502487
5442765,5502488
5442765,5511686
5442765,5919415
5442765,5736228
5443547,6087768
5443547,5454456
5443547,5678278
5443547,6132416
5443547,5486213
5443547,5591179
5443547,5569205
5443547,5500582
5443547,5550447
5443547,5642036
5443547,5697328
5443547,5900264
5443547,5477767
5443780,5605552
5443780,5517083
5443856,5443858
5443856,5443857
5443856,5565222
5443856,5565223
5443857,5443858
5443857,5565222
5443857,5565223
5443858,5565222
5443858,5565223
5444080,5824351
5444080,5565817
5444080,5456666
5445628,5815641
5445628,6041932
5445628,5643634
5445628,5601648
5445628,5671960
5445930,5464339
5445930,5613458
5446512,5609010
5446512,5557022
5446512,5481958
5446512,5614994
5446572,5449296
5446572,5625427
5446572,6523519
5446572,5659211
5446572,5570074
5446572,5598266
5446572,5567725
5446572,5492551
5446818,5943637
5446818,5876089
5448801,5672260
5448801,5686333
5448801,5678278
5448801,5525479
5448941,5681758
5448941,5471437
5448941,5470015
5449296,5598266
5449296,5567725
5449296,5868121
5449296,5868120
5449296,5868122
5449296,5625427
5449296,6523519
5449296,6523518
5449296,5669617
5449296,5449681
5449296,5483435
5449400,5669154
5449681,5625427
5449681,5502018
5449681,5457271
5449681,5449754
5449681,5570074
5449681,5780274
5449681,6125526
5449681,5526777
5449681,5800169
5449681,5842087
5449754,5502018
5449754,5570074
5449754,5526777
5449754,5800169
5449754,5842087
5449754,5457271
5449754,5780274
5449754,6125526
5451178,5659211
5451178,6523518
5451178,5712391
5451178,5883708
5451178,5697328
5451178,5697329
5451178,5530663
5451178,5567725
5451178,5571217
5451178,5571218
5451178,5453759
5451178,5955746
5451178,5955747
5452165,5820985
5452165,5472059
5452217,5660273
5452217,5462887
5452217,5469969
5452217,5497612
5452217,5726674
5452217,5726673
5452227,5625161
5452227,5578864
5452227,5524268
5452227,5524266
5452227,5454124
5452227,5503131
5452227,5551257
5452227,5456011
5452311,5502018
5452311,5573128
5452311,5571008
5452311,5481958
5452311,5614994
5452524,5455462
5452524,5546494
5452524,5525479
5452524,5605603
5452524,5474957
5453759,5868121
5453759,5868120
5453759,5868122
5453759,6523519
5453759,5659211
5453759,6523518
5453759,5712391
5453759,5530663
5453759,5669617
5453759,5800169
5453759,5571217
5453759,5571218
5453759,5955746
5453759,5955747
5453759,5492551
5453759,5883708
5453759,5697328
5453759,5697329
5453759,5481958
5454124,5625161
5454124,5503131
5454456,6087768
5454456,5486213
5454456,5569205
5454456,5642036
5455462,5546494
5455462,5605603
5455462,5474957
5456011,5609010
5456011,5536478
5456011,5503131
5456011,5642036
5456666,5824351
5456666,5565817
5456820,5494620
5457271,5502018
5457271,5526777
5457271,5800169
5457271,5842087
5457271,5506484
5457271,5570074
5457271,5712391
5457271,5571218
5457271,5780274
5457271,6125526
5458595,5733376
5458595,5860763
5459205,5529671
5459205,5460037
5459205,5497977
5459205,5565982
5459205,5565997
5459205,5536960
5459205,5832931
5459205,5821065
5459205,5605552
5459205,5537980
5459205,5537976
5459205,5551483
5459205,5466580
5459205,5578177
5459205,5489538
5460037,5529671
5460037,5536960
5460037,5832931
5460037,5551483
5460037,5489538
5460535,5462107
5460535,5518967
5460535,5578864
5460535,5536276
5460535,5903085
5460535,5551257
5460535,5524268
5460540,5609010
5460540,5506484
5461924,5465968
5461924,5466743
5462107,5578864
5462107,5591044
5462107,5551257
5462107,5484723
5462107,5512452
5462107,5518967
5462107,5628669
5462107,5532288
5462107,5568188
5462107,5500582
5462107,5524268
5462107,5524266
5462461,5490760
5462461,5733376
5462461,5540909
5462461,5800169
5462461,5842087
5462461,5465449
5462461,5501909
5462887,5660273
5462887,5469969
5462887,5463825
5462887,5497612
5462887,5726674
5462887,5726673
5464339,5613458
5464656,5599557
5464656,5650493
5464656,5520357
5464656,5489643
5464656,5560498
5464656,5599660
5464858,5592129
5465319,6303475
5465319,5479197
5465442,5493504
5465442,6050098
5465442,5684693
5465442,5513201
5465449,5490760
5465449,5733376
5465449,5842087
5465449,5501909
5465762,5489538
5465968,5466743
5466183,5550447
5466580,5529671
5466580,6030516
5466580,5551483
5466580,5543891
5468768,6374469
5468768,5510908
5469665,5479197
5469969,5726674
5469969,5726673
5469969,5660273
5470015,5681758
5471276,5483141
5471701,5518967
5471701,5563966
5471701,6303475
5471701,5474576
5471701,5745924
5472059,5820985
5472386,5502487
5472386,5502488
5472386,5825027
5472386,5671163
5472386,5919415
5472386,5562709
5472386,5736228
5473021,5643555
5473021,5575340
5474576,5563966
5474576,6303475
5474576,5745924
5474703,5687794
5474957,5546494
5474957,5605603
5477076,5631402
5477767,5678278
5477767,5560498
5477985,5482768
5478533,5512452
5478533,5828578
5479197,5615204
5479197,5485668
5479197,5700855
5479197,5567725
5479197,5557022
5479197,5592021
5479197,5625301
5479197,5502384
5479197,5502383
5480748,5497676
5480748,5493504
5480748,5565997
5480748,6244134
5480748,6132416
5480748,5708443
5480748,5591179
5480748,5605552
5480748,5537976
5480748,5615009
5480748,5533859
5480748,5573292
5481958,5868122
5481958,5502018
5481958,5573128
5481958,5571008
5481958,5614994
5481958,5506484
5482487,5482491
5482487,5482490
5482487,5482488
5482487,5482494
5482487,5482492
5482487,5482496
5482487,5482503
5482487,5482502
5482487,5482501
5482487,5482500
5482487,5482504
5482487,5482510
5482487,5482509
5482487,5483552
5482487,5483558
5482487,5483556
5482487,5483567
5482488,5482491
5482488,5482490
5482488,5482494
5482488,5482492
5482488,5482496
5482488,5482503
5482488,5482502
5482488,5482501
5482488,5482500
5482488,5482504
5482488,5482510
5482488,5482509
5482488,5483552
5482488,5483558
5482488,5483556
5482488,5483567
5482490,5482491
5482490,5482494
5482490,5482492
5482490,5482496
5482490,5482503
5482490,5482502
5482490,5482501
5482490,5482500
5482490,5482504
5482490,5482510
5482490,5482509
5482490,5483552
5482490,5483558
5482490,5483556
5482490,5483567
5482491,5482494
5482491,5482492
5482491,5482496
5482491,5482503
5482491,5482502
5482491,5482501
5482491,5482500
5482491,5482504
5482491,5482510
5482491,5482509
5482491,5483552
5482491,5483558
5482491,5483556
5482491,5483567
5482492,5482496
5482492,5482503
5482492,5482502
5482492,5482501
5482492,5482500
5482492,5482504
5482492,5482510
5482492,5482509
5482492,5483552
5482492,5483558
5482492,5483556
5482492,5483567
5482492,5533859
5482492,5482494
5482494,5482496
5482494,5482503
5482494,5482502
5482494,5482501
5482494,5482500
5482494,5482504
5482494,5482510
5482494,5482509
5482494,5483552
5482494,5483558
5482494,5483556
5482494,5483567
5482494,5533859
5482496,5482503
5482496,5482502
5482496,5482501
5482496,5482500
5482496,5482504
5482496,5482510
5482496,5482509
5482496,5483552
5482496,5483558
5482496,5483556
5482496,5483567
5482500,5482503
5482500,5482502
5482500,5482501
5482500,5482504
5482500,5482510
5482500,5482509
5482500,5483552
5482500,5483558
5482500,5483556
5482500,5483567
5482501,5482503
5482501,5482502
5482501,5482504
5482501,5482510
5482501,5482509
5482501,5483552
5482501,5483558
5482501,5483556
5482501,5483567
5482502,5482503
5482502,5482504
5482502,5482510
5482502,5482509
5482502,5483552
5482502,5483558
5482502,5483556
5482502,5483567
5482503,5482504
5482503,5482510
5482503,5482509
5482503,5483552
5482503,5483558
5482503,5483556
5482503,5483567
5482504,5482510
5482504,5482509
5482504,5483552
5482504,5483558
5482504,5483556
5482504,5483567
5482509,5482510
5482509,5483552
5482509,5483558
5482509,5483556
5482509,5483567
5482510,5903664
5482510,5565990
5482510,5483552
5482510,5483558
5482510,5483556
5482510,5565997
5482510,5483567
5482768,5525479
5482768,5599660
5483435,5540909
5483435,5535965
5483435,5592021
5483435,5755384
5483552,5483558
5483552,5483556
5483552,5483567
5483556,5483558
5483556,5483567
5483558,5903664
5483558,5565990
5483558,5565997
5483558,5483567
5483718,5503131
5484723,5591044
5484723,5591048
5484723,5524268
5484723,5628669
5484723,5532288
5484723,5484724
5484723,5568188
5484723,5500582
5484724,5591048
5485190,5868122
5485190,5789809
5485190,5530663
5485190,5540909
5485190,5567725
5485190,5592021
5485668,5615204
5485668,5557022
5485668,5625301
5485668,5700855
5485668,5567725
5485668,5502384
5485668,5502383
5486213,6087768
5486213,5569205
5486213,5642036
5489480,5490486
5489538,5548249
5489538,5536960
5489538,5537980
5489538,5551483
5489538,5900264
5489643,5650493
5489643,5520357
5490760,5733376
5490760,5501909
5490760,5842087
5492276,5713434
5492276,5672260
5492276,5575609
5492551,5868121
5492551,5868120
5492551,5868122
5492551,6523519
5492551,5659211
5492551,6523518
5492551,5712391
5492551,5883708
5492551,5697328
5492551,5697329
5492551,5669617
5492551,5571217
5492551,5571218
5492551,6035382
5493504,5565982
5493504,5565983
5493504,5565986
5493504,5565987
5493504,5565997
5493504,5565995
5493504,6132416
5493504,5708443
5493504,5591180
5493504,5591179
5493504,5605552
5493504,5537980
5493504,5537976
5493504,5573292
5493504,5578581
5493504,5846897
5493504,5903671
5493504,6050098
5493504,5903669
5493504,6244134
5493504,5578196
5493504,5684693
5493504,5513201
5493504,5637001
5493504,5615009
5497612,5660273
5497612,5726673
5497676,5612836
5497676,5708443
5497977,5597397
5497977,5597394
5497977,5597386
5497977,5517083
5497977,5578650
5497977,5578662
5498546,5615204
5498546,5502384
5498870,5506484
5500582,5591044
5500582,5591048
5500582,5550447
5500582,5628669
5500582,5532288
5500582,5568188
5500582,5524268
5500582,6035382
5501909,5733376
5501909,5842087
5502018,5570074
5502018,5573128
5502018,5526777
5502018,5800169
5502018,5842087
5502018,5780274
5502018,6125526
5502018,5571008
5502018,5614994
5502278,5551483
5502383,5529671
5502383,5615204
5502383,5700855
5502383,5567725
5502383,5557022
5502383,5625301
5502383,5502384
5502384,5529671
5502384,5615204
5502384,5557022
5502384,5625301
5502384,5700855
5502384,5567725
5502384,6035382
5502487,5562709
5502487,5502488
5502487,5825027
5502487,5736228
5502487,5671163
5502487,5919415
5502488,5518967
5503131,5625161
5506484,5570074
5506484,5712391
5506484,5609010
5506484,5535965
5506484,5571217
5506484,5571218
5506484,5592021
5507074,5652741
5507104,6244548
5507104,5900264
5507104,5591179
5509788,5531233
5509788,5597077
5509788,5744050
5510908,6374469
5511686,5592129
5511686,5597077
5512452,5828578
5513201,5605552
5513201,6050098
5513201,5612836
5513201,5578196
5513201,5684693
5513201,5578177
5513201,5573292
5513201,5517116
5517083,5578994
5517083,5832931
5517083,5537976
5517083,5517116
5517083,5711862
5517083,5637001
5517083,6035382
5517116,5578994
5517116,5711862
5518967,5578864
5518967,5524268
5518967,5551257
5520357,5650493
5524266,5578864
5524266,5591044
5524266,5524268
5524268,5578864
5524268,5591044
5524268,5628669
5524268,5551257
5524268,5532288
5524268,5568188
5525285,5565537
5525285,5536960
5525285,5571008
5525285,5762978
5525479,5686333
5525479,5678278
5526777,5570074
5526777,5780274
5526777,6125526
5526777,5800169
5526777,5860763
5526777,5842087
5529671,5832931
5530663,5659211
5530663,6523518
5530663,5697328
5530663,5697329
5530663,5530664
5530663,5800169
5530663,5567725
5530663,5571218
5530663,5955746
5530663,5955747
5530664,5789809
5530664,5697329
5530664,5567725
5531233,5597077
5532288,5591044
5532288,5628669
5532288,5551257
5532288,5568188
5532288,5550447
5532384,5711482
5532384,5609413
5533335,5581527
5533335,5885078
5533335,5979615
5533859,5638689
5533859,5565997
5533859,5832931
5533859,5591179
5533859,5537976
5533859,5615009
5533859,5573292
5535965,5752444
5535965,5570074
5535965,5540909
5535965,5592021
5535965,5755384
5536155,5833272
5536276,5628669
5536276,5903085
5536276,5550447
5536478,5567821
5536478,5691277
5536960,5548249
5536960,5591179
5536960,6948581
5536960,5670653
5536960,5821065
5536960,5573292
5537976,5578581
5537976,5565997
5537976,5591753
5537976,5591180
5537976,5591179
5537976,5637001
5537976,5605552
5537976,5537980
5537976,5615009
5537976,5573292
5537980,5591753
5537980,6132416
5537980,5900264
5537980,5591180
5537980,5637001
5540909,5592021
5540909,5755384
5540909,5800169
5543891,6030516
5545993,5669154
5546494,5671960
5546494,5605603
5548249,6948581
5548249,5821065
5550197,5900264
5550197,6312232
5550197,5762978
5550447,5551257
5550447,5628669
5550447,6244134
5550447,5578650
5551257,5578864
5557022,5615204
5557022,5625301
5557022,5700855
5557022,5567725
5557022,5614994
5560498,5599557
5560498,5744050
5560498,5599660
5562709,5825027
5562709,5736228
5562709,5671163
5562709,5919415
5563966,6303475
5563966,5745924
5565222,5565223
5565817,5824351
5565980,5565981
5565980,5565982
5565980,5565983
5565980,6244548
5565980,5803774
5565980,5846897
5565980,5903664
5565980,5903671
5565980,5903668
5565980,5903669
5565980,5565988
5565980,5565989
5565980,5565990
5565980,5565985
5565980,5565986
5565980,5565987
5565980,5565996
5565980,5565997
5565980,5704812
5565980,5565993
5565980,5565995
5565981,6244548
5565981,6132416
5565981,5803774
5565981,5846897
5565981,5704812
5565981,5565982
5565981,5565983
5565981,5591179
5565981,5903664
5565981,5903671
5565981,5903668
5565981,5903669
5565981,5565988
5565981,5565989
5565981,5565990
5565981,5565985
5565981,5565986
5565981,5565987
5565981,5565996
5565981,5565997
5565981,5565993
5565981,5565995
5565982,6244548
5565982,6132416
5565982,5711862
5565982,5803774
5565982,5578994
5565982,5846897
5565982,5704812
5565982,5565983
5565982,5903664
5565982,5903671
5565982,5903668
5565982,5903669
5565982,5565988
5565982,5565989
5565982,5565990
5565982,5565985
5565982,5565986
5565982,5565987
5565982,5565996
5565982,5565997
5565982,5565993
5565982,5565995
5565983,6244548
5565983,6132416
5565983,5711862
5565983,5803774
5565983,5578994
5565983,5846897
5565983,5704812
5565983,5591179
5565983,5903664
5565983,5903671
5565983,5903668
5565983,5903669
5565983,5565988
5565983,5565989
5565983,5565990
5565983,5565985
5565983,5565986
5565983,5565987
5565983,5565996
5565983,5565997
5565983,5573292
5565983,5565993
5565983,5565995
5565985,5846897
5565985,5704812
5565985,5903664
5565985,5903671
5565985,5903668
5565985,5903669
5565985,5565988
5565985,5565989
5565985,5565990
5565985,5565986
5565985,5565987
5565985,5565996
5565985,5565997
5565985,5565993
5565985,5565995
5565985,6244548
5565985,5591753
5565985,6132416
5565985,5711862
5565985,5803774
5565985,5578994
5565985,5591180
5565985,5573292
5565986,6244548
5565986,6132416
5565986,5711862
5565986,5803774
5565986,5578994
5565986,5846897
5565986,5704812
5565986,5708443
5565986,5903664
5565986,5903671
5565986,5903668
5565986,5903669
5565986,5565988
5565986,5565989
5565986,5565990
5565986,5565987
5565986,5565996
5565986,5565997
5565986,5565993
5565986,5565995
5565987,6244548
5565987,6132416
5565987,5803774
5565987,5846897
5565987,5704812
5565987,5903664
5565987,5903671
5565987,5903668
5565987,5903669
5565987,5565988
5565987,5565989
5565987,5565990
5565987,5615009
5565987,5565996
5565987,5565997
5565987,5565993
5565987,5565995
5565988,6244548
5565988,6132416
5565988,5711862
5565988,5803774
5565988,5578994
5565988,5846897
5565988,5903664
5565988,5903671
5565988,5903668
5565988,5903669
5565988,5565989
5565988,5565990
5565988,5565996
5565988,5565997
5565988,5704812
5565988,5565993
5565988,5565995
5565989,6244548
5565989,5803774
5565989,5846897
5565989,5704812
5565989,5903664
5565989,5903671
5565989,5903668
5565989,5903669
5565989,5565990
5565989,5565996
5565989,5565997
5565989,5565993
5565989,5565995
5565990,6244548
5565990,5803774
5565990,5846897
5565990,5704812
5565990,5903664
5565990,5903671
5565990,5903668
5565990,5903669
5565990,5565996
5565990,5565997
5565990,5565993
5565990,5565995
5565993,6244548
5565993,6132416
5565993,5711862
5565993,5803774
5565993,5578994
5565993,5846897
5565993,5903664
5565993,5903668
5565993,5903669
5565993,5565996
5565993,5565997
5565993,5704812
5565993,5565995
5565995,6244548
5565995,6132416
5565995,5711862
5565995,5803774
5565995,5578994
5565995,5846897
5565995,5704812
5565995,5903664
5565995,5903671
5565995,5903668
5565995,5903669
5565995,5565996
5565995,5565997
5565996,6244548
5565996,6132416
5565996,5711862
5565996,5803774
5565996,5578994
5565996,5846897
5565996,5704812
5565996,5903664
5565996,5903671
5565996,5903668
5565996,5903669
5565996,5565997
5565997,5704812
5565997,6244548
5565997,6132416
5565997,5803774
5565997,5578994
5565997,6014692
5565997,5591180
5565997,5591179
5565997,5605552
5565997,5573292
5565997,5578581
5565997,5846897
5565997,5903664
5565997,5903671
5565997,5903668
5565997,5903669
5565997,5711862
5565997,5637001
5565997,5615009
5567627,5645149
5567627,5734819
5567725,5625427
5567725,5615204
5567725,5700855
5567725,5955746
5567725,5955747
5567725,5697329
5567725,5625301
5567821,5691277
5567821,6548868
5568188,5591044
5568188,5628669
5568861,5628669
5568861,5908387
5569205,6087768
5569205,5642036
5570074,5625427
5570074,5800169
5570074,5842087
5570074,5780274
5570074,6125526
5571008,5573128
5571008,5614994
5571217,5868121
5571217,5868120
5571217,5868122
5571217,6523519
5571217,6523518
5571217,5659211
5571217,5712391
5571217,5883708
5571217,5697328
5571217,5697329
5571217,5669617
5571217,5571218
5571218,5868121
5571218,5868120
5571218,5868122
5571218,6523519
5571218,6523518
5571218,5659211
5571218,5712391
5571218,5883708
5571218,5697328
5571218,5697329
5571218,5669617
5571218,5955746
5571218,5955747
5571804,5685558
5573128,5614994
5573292,6129716
5573292,5591179
5573292,5605552
5573292,5903668
5573292,5612836
5573292,5684693
5573292,5615009
5573292,5803774
5573292,5670653
5573292,5821065
5573292,6006538
5573292,6006536
5575340,5643555
5575609,5672260
5575609,5713434
5578177,6244134
5578177,5578196
5578177,5684693
5578177,5605552
5578581,5591180
5578581,5591179
5578581,5637001
5578581,5605552
5578581,5615009
5578650,5597397
5578650,5597394
5578650,5597386
5578650,5578662
5578662,5597397
5578662,5597394
5578662,5597386
5578864,5591044
5578994,5704812
5578994,6132416
5578994,5711862
5581527,5979615
5590482,5958228
5591044,5591048
5591044,5628669
5591179,5591180
5591179,5605552
5591179,5615009
5591179,5614302
5591179,5591753
5591179,6132416
5591179,5614304
5591179,5821065
5591179,6006538
5591179,6006536
5591179,5900264
5591179,5637001
5591180,5591753
5591180,5637001
5591180,5605552
5591180,5615009
5591753,6006538
5591753,6006536
5591753,5900264
5592021,5755384
5592021,5800169
5597386,5597397
5597386,5597394
5597394,5597397
5598266,5625427
5598266,6523519
5599557,5599660
5605552,5612836
5605552,6244134
5605552,5684693
5605552,5637001
5605552,5615009
5607011,5663928
5607011,6050098
5609413,5711482
5612836,5684693
5612836,5708443
5614302,5614304
5615009,5642036
5615009,6129716
5615009,5684693
5615009,6244548
5615009,6132416
5615009,5637001
5615204,5625301
5615204,5700855
5621009,5700974
5625301,5700855
5625427,6523519
5625427,5659211
5625427,5697329
5628669,6244134
5637001,6244134
5638689,5832931
5642036,6087768
5643634,5815641
5643634,6041932
5643634,5671960
5645149,5734819
5659211,5868121
5659211,5868120
5659211,5868122
5659211,6523519
5659211,6523518
5659211,5712391
5659211,5883708
5659211,5697328
5659211,5697329
5659211,5669617
5659211,5955746
5659211,5955747
5660273,5726674
5660273,5726673
5663928,6050098
5669617,5868121
5669617,5868120
5669617,5868122
5669617,6523519
5669617,6523518
5669617,5712391
5669617,5883708
5669617,5697328
5669617,5697329
5670653,6006538
5670653,6006536
5670653,6129716
5671163,5825027
5671163,5736228
5671163,5919415
5671960,5815641
5671960,6041932
5672260,5713434
5678278,5686333
5684693,6050098
5684693,6244134
5697328,5868121
5697328,5868120
5697328,5868122
5697328,6523519
5697328,6523518
5697328,5712391
5697328,5955746
5697328,5955747
5697328,5883708
5697328,5697329
5697329,5868121
5697329,5868120
5697329,5868122
5697329,6523519
5697329,6523518
5697329,5789809
5697329,5712391
5697329,5955746
5697329,5955747
5697329,5883708
5697329,6035382
5700855,6035382
5704812,6244548
5704812,6132416
5704812,5711862
5704812,5803774
5704812,5846897
5704812,5903664
5704812,5903668
5704812,5903669
5708443,5846897
5708443,5903671
5708443,5903669
5708443,6244134
5711862,5846897
5711862,5903669
5711862,6132416
5712391,5868121
5712391,5868120
5712391,5868122
5712391,6523519
5712391,6523518
5712391,5883708
5726673,5726674
5733376,5780274
5733376,5860763
5733376,5842087
5734819,6355822
5736228,5825027
5736228,5919415
5744285,5762978
5744285,5908387
5745924,6303475
5762978,6312232
5764861,5868121
5764861,5868120
5764861,5868122
5764861,5789809
5780274,6125526
5780274,5800169
5780274,5842087
5789809,5868122
5789809,5955746
5789809,5955747
5800169,6125526
5800169,5842087
5803774,6244548
5803774,5846897
5803774,5903664
5803774,5903671
5803774,5903668
5803774,5903669
5815641,6041932
5821065,6948581
5821103,6312232
5833310,5833311
5842087,6125526
5846897,6244548
5846897,5903664
5846897,5903671
5846897,5903668
5846897,5903669
5868120,5868121
5868120,5868122
5868120,6523519
5868120,6523518
5868120,5883708
5868121,5868122
5868121,6523519
5868121,6523518
5868121,5883708
5868122,6523519
5868122,6523518
5868122,5883708
5876089,5943637
5883708,6523519
5883708,6523518
5885078,5979615
5900264,6244548
5900264,6132416
5903664,6244548
5903664,5903671
5903664,5903668
5903664,5903669
5903668,6244548
5903668,5903671
5903668,5903669
5903669,6244548
5903669,5903671
5903671,6244548
5955746,6523518
5955746,5955747
5955747,6523518
6006536,6006538
6006536,6129716
6006536,6030516
6006538,6129716
6132416,6244134
6523518,6523519
